"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2020","2.5853","2.6714","2.7404","2.5853","26.47M","-1.80%"
"10/02/2020","2.5979","2.5817","2.6328","2.5593","21.78M","0.49%"
"10/05/2020","2.8139","2.6283","2.8193","2.6212","27.89M","8.32%"
"10/06/2020","2.9062","2.8327","2.9717","2.7789","30.26M","3.28%"
"10/07/2020","2.8202","2.9215","2.9277","2.8076","21.85M","-2.96%"
"10/08/2020","2.8991","2.8444","2.9259","2.8363","14.65M","2.80%"
"10/09/2020","2.8578","2.9026","2.9385","2.8480","14.92M","-1.42%"
"10/12/2020","2.8103","2.8892","2.9197","2.7834","23.14M","-1.66%"
"10/13/2020","2.7404","2.8130","2.8255","2.7269","21.79M","-2.49%"
"10/14/2020","2.7556","2.7485","2.7852","2.7081","10.12M","0.56%"
"10/15/2020","2.7359","2.7054","2.7467","2.6633","18.36M","-0.72%"
"10/16/2020","2.7359","2.7538","2.7852","2.6803","13.51M","0.00%"
"10/19/2020","2.6956","2.7386","2.7942","2.6579","13.69M","-1.47%"
"10/20/2020","2.7108","2.6956","2.7395","2.6247","21.52M","0.57%"
"10/21/2020","2.6893","2.7225","2.7386","2.6525","22.35M","-0.79%"
"10/22/2020","2.6929","2.6714","2.6974","2.6382","16.99M","0.13%"
"10/23/2020","2.7565","2.6830","2.7673","2.6714","18.19M","2.36%"
"10/26/2020","2.7502","2.7126","2.8148","2.6983","13.75M","-0.23%"
"10/27/2020","2.6848","2.7673","2.7673","2.6696","18.27M","-2.38%"
"10/28/2020","2.6615","2.6534","2.6920","2.6059","27.84M","-0.87%"
"10/29/2020","2.5226","2.6355","2.6902","2.4302","50.79M","-5.22%"
"10/30/2020","2.5154","2.5055","2.5593","2.4652","20.95M","-0.28%"
"11/02/2020","2.5853","2.5217","2.5943","2.4670","18.28M","2.78%"
"11/03/2020","2.5898","2.5988","2.6203","2.5584","17.01M","0.17%"
"11/04/2020","2.5871","2.5468","2.5907","2.5055","18.48M","-0.10%"
"11/05/2020","2.5943","2.5996","2.6239","2.5629","14.26M","0.28%"
"11/06/2020","2.5046","2.5737","2.6203","2.5046","21.99M","-3.46%"
"11/09/2020","2.8471","2.5512","2.8623","2.5288","48.93M","13.67%"
"11/10/2020","3.0353","2.8506","3.0353","2.7807","42.03M","6.61%"
"11/11/2020","2.9959","3.0479","3.0837","2.9546","25.55M","-1.30%"
"11/12/2020","2.9950","2.9797","3.0514","2.9412","21.48M","-0.03%"
"11/13/2020","3.0192","2.9770","3.0523","2.9699","16.39M","0.81%"
"11/16/2020","3.1357","3.0810","3.2236","3.0443","28.85M","3.86%"
"11/17/2020","3.1536","3.1339","3.1536","3.0685","18.91M","0.57%"
"11/18/2020","3.2074","3.1536","3.2137","3.1339","18.58M","1.71%"
"11/19/2020","3.1052","3.1563","3.1644","3.0999","19.38M","-3.19%"
"11/20/2020","3.0712","3.1034","3.1276","3.0640","56.71M","-1.10%"
"11/23/2020","2.9546","3.0712","3.0945","2.9251","34.20M","-3.79%"
"11/24/2020","3.2200","3.0210","3.2200","3.0030","34.24M","8.98%"
"11/25/2020","3.3249","3.2271","3.3661","3.2101","44.60M","3.26%"
"11/26/2020","3.3123","3.3258","3.3302","3.2666","16.61M","-0.38%"
"11/27/2020","3.3491","3.2720","3.3867","3.2720","18.76M","1.11%"
"11/30/2020","3.2782","3.3249","3.3338","3.2576","30.60M","-2.11%"
"12/01/2020","3.2989","3.3365","3.3804","3.2729","26.21M","0.63%"
"12/02/2020","3.3500","3.2989","3.3500","3.2451","18.24M","1.55%"
"12/03/2020","3.2872","3.3347","3.3526","3.2442","20.49M","-1.87%"
"12/04/2020","3.3930","3.2917","3.4441","3.2809","29.47M","3.22%"
"12/07/2020","3.4468","3.4477","3.4781","3.3975","16.27M","1.59%"
"12/08/2020","3.3715","3.4279","3.4477","3.3437","20.74M","-2.18%"
"12/09/2020","3.4566","3.3795","3.4898","3.3643","19.70M","2.53%"
"12/10/2020","3.4611","3.4602","3.5382","3.4351","48.71M","0.13%"
"12/11/2020","3.2987","3.4112","3.4112","3.2550","31.98M","-4.69%"
"12/14/2020","3.2783","3.3285","3.3731","3.2783","52.01M","-0.62%"
"12/15/2020","3.2243","3.2727","3.2773","3.2048","23.09M","-1.64%"
"12/16/2020","3.1862","3.2364","3.2764","3.1620","21.00M","-1.18%"
"12/17/2020","3.1230","3.1797","3.1927","3.1165","20.38M","-1.98%"
"12/18/2020","3.0895","3.1025","3.1323","3.0709","36.16M","-1.07%"
"12/21/2020","2.9361","3.0217","3.0310","2.9240","33.80M","-4.97%"
"12/22/2020","2.9770","2.9352","2.9770","2.9036","49.02M","1.39%"
"12/23/2020","3.0644","2.9817","3.0681","2.9752","36.65M","2.94%"
"12/24/2020","3.1035","3.0858","3.1342","3.0747","5.34M","1.27%"
"12/28/2020","3.0505","3.1853","3.1871","3.0505","12.39M","-1.71%"
"12/29/2020","3.0607","3.0709","3.1007","3.0040","23.75M","0.34%"
"12/30/2020","3.0412","3.0598","3.0747","3.0226","13.61M","-0.64%"
"12/31/2020","3.0170","3.0217","3.0365","2.9966","8.56M","-0.79%"
"01/04/2021","3.0672","3.0747","3.1276","3.0114","14.70M","1.66%"
"01/05/2021","3.0895","3.0607","3.1444","3.0347","11.14M","0.73%"
"01/06/2021","3.2420","3.1146","3.2913","3.0970","21.50M","4.94%"
"01/07/2021","3.3322","3.2643","3.3452","3.1937","65.79M","2.78%"
"01/08/2021","3.3164","3.3629","3.3712","3.2950","17.52M","-0.47%"
"01/11/2021","3.3043","3.3099","3.3443","3.2820","15.97M","-0.36%"
"01/12/2021","3.3461","3.3285","3.3629","3.3127","30.01M","1.27%"
"01/13/2021","3.6697","3.5330","3.7190","3.4875","40.97M","9.67%"
"01/14/2021","3.5656","3.6037","3.6232","3.5330","22.55M","-2.84%"
"01/15/2021","3.4865","3.5470","3.5972","3.4651","21.68M","-2.22%"
"01/18/2021","3.4726","3.4828","3.4828","3.4214","21.75M","-0.40%"
"01/19/2021","3.4875","3.4893","3.5442","3.4809","10.80M","0.43%"
"01/20/2021","3.5070","3.4949","3.5209","3.4568","7.54M","0.56%"
"01/21/2021","3.4168","3.5153","3.5423","3.4094","17.49M","-2.57%"
"01/22/2021","3.3815","3.3935","3.4410","3.3564","14.34M","-1.03%"
"01/25/2021","3.3350","3.3982","3.4159","3.2922","10.06M","-1.37%"
"01/26/2021","3.3991","3.3136","3.4252","3.3099","8.21M","1.92%"
"01/27/2021","3.4484","3.4001","3.5256","3.3657","14.82M","1.45%"
"01/28/2021","3.3591","3.3973","3.4596","3.3182","15.81M","-2.59%"
"01/29/2021","3.3043","3.3285","3.4131","3.3015","18.07M","-1.63%"
"02/01/2021","3.3331","3.3266","3.3517","3.2801","15.51M","0.87%"
"02/02/2021","3.3526","3.3703","3.3843","3.3015","37.35M","0.59%"
"02/03/2021","3.4614","3.3935","3.4698","3.3722","24.43M","3.24%"
"02/04/2021","3.5014","3.4707","3.5172","3.4382","15.29M","1.15%"
"02/05/2021","3.5339","3.5070","3.5553","3.4716","11.65M","0.93%"
"02/08/2021","3.5377","3.5470","3.5981","3.5349","9.16M","0.11%"
"02/09/2021","3.4577","3.5181","3.5181","3.4475","10.58M","-2.26%"
"02/10/2021","3.4986","3.4763","3.5191","3.4475","9.15M","1.18%"
"02/11/2021","3.4819","3.4940","3.5088","3.4456","7.54M","-0.48%"
"02/12/2021","3.4986","3.4716","3.5005","3.4242","10.52M","0.48%"
"02/15/2021","3.5823","3.5265","3.6139","3.4921","13.01M","2.39%"
"02/16/2021","3.5237","3.5981","3.5990","3.5079","8.36M","-1.64%"
"02/17/2021","3.5181","3.5051","3.5349","3.4726","13.76M","-0.16%"
"02/18/2021","3.4837","3.5265","3.5265","3.4679","9.61M","-0.98%"
"02/19/2021","3.4716","3.4809","3.5098","3.4447","28.64M","-0.35%"
"02/22/2021","3.4159","3.4493","3.4503","3.3424","16.79M","-1.61%"
"02/23/2021","3.3657","3.3471","3.4391","3.3471","24.18M","-1.47%"
"02/24/2021","3.3843","3.3694","3.3973","3.3034","14.37M","0.55%"
"02/25/2021","3.4112","3.4772","3.5758","3.3777","30.87M","0.80%"
"02/26/2021","3.2783","3.3657","3.3917","3.2708","26.82M","-3.90%"
"03/01/2021","3.4149","3.3182","3.4345","3.3015","15.80M","4.17%"
"03/02/2021","3.4382","3.4159","3.4475","3.3973","11.54M","0.68%"
"03/03/2021","3.4233","3.4493","3.4782","3.3889","13.17M","-0.43%"
"03/04/2021","3.5321","3.4084","3.5497","3.4066","22.86M","3.18%"
"03/05/2021","3.5832","3.5228","3.5962","3.5005","16.18M","1.45%"
"03/08/2021","3.6093","3.6074","3.6232","3.5702","11.42M","0.73%"
"03/09/2021","3.5414","3.6074","3.6185","3.4958","15.75M","-1.88%"
"03/10/2021","3.6613","3.5358","3.7004","3.5330","25.83M","3.39%"
"03/11/2021","3.6920","3.6911","3.6985","3.6492","12.16M","0.84%"
"03/12/2021","3.7190","3.6892","3.7190","3.6455","15.67M","0.73%"
"03/15/2021","3.7840","3.7385","3.8473","3.7292","29.19M","1.75%"
"03/16/2021","3.8091","3.8119","3.8380","3.7664","16.29M","0.66%"
"03/17/2021","3.8054","3.8110","3.8445","3.7515","13.84M","-0.10%"
"03/18/2021","3.8333","3.8212","3.8454","3.7692","16.35M","0.73%"
"03/19/2021","3.7524","3.7840","3.8110","3.7385","31.05M","-2.11%"
"03/22/2021","3.7032","3.7348","3.7348","3.6734","15.67M","-1.31%"
"03/23/2021","3.7543","3.7004","3.7710","3.6613","22.75M","1.38%"
"03/24/2021","3.7217","3.7320","3.7329","3.6492","34.92M","-0.87%"
"03/25/2021","3.7078","3.6864","3.7552","3.6669","18.12M","-0.37%"
"03/26/2021","3.7441","3.7431","3.7738","3.7115","10.47M","0.98%"
"03/29/2021","3.6046","3.7143","3.7441","3.5330","29.44M","-3.72%"
"03/30/2021","3.5683","3.6260","3.6799","3.5683","26.69M","-1.01%"
"03/31/2021","3.5488","3.6065","3.6483","3.5488","25.96M","-0.55%"
"04/01/2021","3.5163","3.5470","3.5828","3.5158","16.30M","-0.92%"
"04/06/2021","3.5144","3.5497","3.5730","3.5102","34.42M","-0.05%"
"04/07/2021","3.5386","3.5372","3.6055","3.5358","22.39M","0.69%"
"04/08/2021","3.5497","3.5590","3.5711","3.5074","13.94M","0.32%"
"04/09/2021","3.5330","3.5604","3.5702","3.5167","9.91M","-0.47%"
"04/12/2021","3.5423","3.5265","3.5656","3.4986","22.96M","0.26%"
"04/13/2021","3.4744","3.5330","3.5460","3.4507","17.94M","-1.92%"
"04/14/2021","3.4735","3.4865","3.4865","3.4233","17.30M","-0.03%"
"04/15/2021","3.4349","3.5005","3.5195","3.4326","13.87M","-1.11%"
"04/16/2021","3.4884","3.4400","3.4884","3.4214","15.92M","1.56%"
"04/19/2021","3.4986","3.4958","3.5163","3.4628","13.84M","0.29%"
"04/20/2021","3.4261","3.4968","3.4968","3.4094","16.66M","-2.07%"
"04/21/2021","3.4428","3.4354","3.4735","3.4001","10.94M","0.49%"
"04/22/2021","3.4340","3.4400","3.4526","3.4001","12.70M","-0.26%"
"04/23/2021","3.4103","3.4307","3.4591","3.3935","45.78M","-0.69%"
"04/26/2021","3.5065","3.4326","3.5126","3.4056","15.94M","2.82%"
"04/27/2021","3.5381","3.5088","3.5572","3.4958","15.96M","0.90%"
"04/28/2021","3.5730","3.5632","3.6046","3.5544","10.26M","0.99%"
"04/29/2021","3.5749","3.5916","3.6018","3.5595","12.72M","0.05%"
"04/30/2021","3.5828","3.5795","3.6339","3.5762","16.23M","0.22%"
"05/03/2021","3.5841","3.5823","3.5944","3.5400","7.91M","0.04%"
"05/04/2021","3.6311","3.6013","3.7129","3.5888","19.68M","1.31%"
"05/05/2021","3.6595","3.6855","3.6901","3.6376","9.87M","0.78%"
"05/06/2021","3.6948","3.6618","3.7087","3.6455","10.33M","0.97%"
"05/07/2021","3.6371","3.7050","3.7162","3.6362","13.65M","-1.56%"
"05/10/2021","3.7817","3.6706","3.7989","3.6636","20.73M","3.97%"
"05/11/2021","3.6715","3.7729","3.7747","3.6590","16.46M","-2.91%"
"05/12/2021","3.6595","3.6776","3.6911","3.6362","13.39M","-0.33%"
"05/13/2021","3.6427","3.7041","3.8263","3.5893","24.05M","-0.46%"
"05/14/2021","3.7292","3.6864","3.7413","3.6492","14.89M","2.37%"
"05/17/2021","3.8584","3.7720","3.8640","3.7654","23.35M","3.47%"
"05/18/2021","3.8552","3.8752","3.8835","3.7892","18.63M","-0.08%"
"05/19/2021","3.8696","3.8491","3.8910","3.8087","16.65M","0.37%"
"05/20/2021","3.8482","3.9030","3.9040","3.8096","14.99M","-0.55%"
"05/21/2021","3.8868","3.8663","3.9063","3.8417","24.19M","1.00%"
"05/24/2021","3.8724","3.8965","3.9123","3.8593","13.57M","-0.37%"
"05/25/2021","3.8366","3.8779","3.8817","3.8310","47.37M","-0.92%"
"05/26/2021","3.8463","3.8473","3.9049","3.8310","38.91M","0.25%"
"05/27/2021","3.7603","3.8463","3.8863","3.7603","79.91M","-2.24%"
"05/28/2021","3.7492","3.8003","3.8045","3.7469","15.17M","-0.30%"
"05/31/2021","3.7376","3.7747","3.7975","3.7376","33.74M","-0.31%"
"06/01/2021","3.7223","3.7652","3.7825","3.6886","19.58M","-0.41%"
"06/02/2021","3.6949","3.7363","3.7464","3.6857","68.92M","-0.74%"
"06/03/2021","3.7315","3.7113","3.7320","3.6689","18.29M","0.99%"
"06/04/2021","3.6785","3.7252","3.7324","3.6665","15.19M","-1.42%"
"06/07/2021","3.7512","3.6785","3.7806","3.6612","46.87M","1.98%"
"06/08/2021","3.7970","3.7714","3.8263","3.7392","14.75M","1.22%"
"06/09/2021","3.8201","3.7941","3.8600","3.7888","15.77M","0.61%"
"06/10/2021","3.9467","3.8615","3.9467","3.8480","21.99M","3.31%"
"06/11/2021","3.9284","3.9491","3.9501","3.8894","9.00M","-0.46%"
"06/14/2021","3.9597","3.9289","3.9949","3.9289","9.43M","0.80%"
"06/15/2021","3.9347","3.9597","3.9616","3.8952","12.26M","-0.63%"
"06/16/2021","3.9091","3.9448","3.9530","3.9000","9.85M","-0.65%"
"06/17/2021","3.8870","3.8817","3.9481","3.8740","9.70M","-0.57%"
"06/18/2021","3.8191","3.8615","3.8745","3.7705","36.11M","-1.75%"
"06/21/2021","3.8345","3.8013","3.8571","3.7753","10.35M","0.40%"
"06/22/2021","3.8393","3.8519","3.8653","3.7999","9.54M","0.13%"
"06/23/2021","3.7493","3.8210","3.8567","3.7493","31.59M","-2.35%"
"06/24/2021","3.7844","3.7748","3.7979","3.7397","9.93M","0.94%"
"06/25/2021","3.7844","3.7897","3.8129","3.7753","7.83M","0.00%"
"06/28/2021","3.7040","3.7787","3.7926","3.7040","11.54M","-2.12%"
"06/29/2021","3.7657","3.7320","3.7753","3.7089","13.60M","1.66%"
"06/30/2021","3.7950","3.7589","3.8032","3.7117","14.89M","0.78%"
"07/01/2021","3.8167","3.7883","3.8326","3.7869","9.03M","0.57%"
"07/02/2021","3.8071","3.8157","3.8374","3.7820","9.46M","-0.25%"
"07/05/2021","3.7671","3.8037","3.8090","3.7469","13.82M","-1.05%"
"07/06/2021","3.6703","3.7575","3.7753","3.6602","11.72M","-2.57%"
"07/07/2021","3.6323","3.6718","3.6896","3.6212","14.14M","-1.04%"
"07/08/2021","3.5856","3.6159","3.6169","3.5442","16.73M","-1.29%"
"07/09/2021","3.6246","3.5909","3.6361","3.5548","10.92M","1.09%"
"07/12/2021","3.6544","3.6395","3.6578","3.5967","14.12M","0.82%"
"07/13/2021","3.6337","3.6766","3.6780","3.6183","7.77M","-0.57%"
"07/14/2021","3.6256","3.6313","3.6467","3.6000","8.43M","-0.23%"
"07/15/2021","3.5538","3.6111","3.6236","3.5341","8.88M","-1.98%"
"07/16/2021","3.5779","3.5384","3.5856","3.5355","10.02M","0.68%"
"07/19/2021","3.4980","3.5630","3.5702","3.4671","14.08M","-2.23%"
"07/20/2021","3.5071","3.5167","3.5529","3.4614","7.80M","0.26%"
"07/21/2021","3.5683","3.5023","3.6073","3.4845","10.60M","1.74%"
"07/22/2021","3.5726","3.5822","3.6231","3.5716","8.76M","0.12%"
"07/23/2021","3.6212","3.5938","3.6390","3.5716","7.42M","1.36%"
"07/26/2021","3.6737","3.5962","3.6761","3.5769","11.10M","1.45%"
"07/27/2021","3.6776","3.6410","3.6824","3.6164","8.11M","0.10%"
"07/28/2021","3.6732","3.6593","3.6997","3.6405","9.47M","-0.12%"
"07/29/2021","3.6429","3.7074","3.7204","3.5764","22.11M","-0.83%"
"07/30/2021","3.7228","3.6313","3.7479","3.6313","20.16M","2.19%"
"08/02/2021","3.7859","3.7363","3.7950","3.7271","12.28M","1.69%"
"08/03/2021","3.8937","3.8037","3.9106","3.7936","17.38M","2.85%"
"08/04/2021","3.9072","3.9000","3.9804","3.8909","17.28M","0.35%"
"08/05/2021","3.9029","3.9010","3.9395","3.8783","14.83M","-0.11%"
"08/06/2021","3.9361","3.9043","3.9559","3.8389","11.43M","0.85%"
"08/09/2021","3.9997","3.9226","4.0001","3.9226","10.70M","1.61%"
"08/10/2021","4.0358","4.0074","4.0367","3.9674","17.24M","0.90%"
"08/11/2021","4.0911","4.0377","4.0984","4.0252","13.31M","1.37%"
"08/12/2021","4.1224","4.0887","4.1350","4.0786","19.29M","0.76%"
"08/13/2021","4.1253","4.1220","4.1619","4.0926","12.10M","0.07%"
"08/16/2021","4.0989","4.1022","4.1162","4.0589","9.75M","-0.64%"
"08/17/2021","4.0945","4.0637","4.1143","4.0300","9.88M","-0.11%"
"08/18/2021","4.1403","4.0926","4.1407","4.0863","9.77M","1.12%"
"08/19/2021","4.0887","4.0926","4.1330","4.0449","9.79M","-1.24%"
"08/20/2021","4.0993","4.0815","4.1099","4.0671","9.96M","0.26%"
"08/23/2021","4.0940","4.1191","4.1311","4.0762","6.37M","-0.13%"
"08/24/2021","4.0969","4.0854","4.1090","4.0608","10.19M","0.07%"
"08/25/2021","4.1456","4.1114","4.1460","4.1017","9.49M","1.19%"
"08/26/2021","4.0936","4.1306","4.1475","4.0936","6.52M","-1.25%"
"08/27/2021","4.1176","4.0892","4.1191","4.0719","6.95M","0.59%"
"08/30/2021","4.0993","4.1099","4.1162","4.0897","5.15M","-0.44%"
"08/31/2021","4.0266","4.0907","4.1017","4.0035","21.05M","-1.77%"
"09/01/2021","4.0738","4.0517","4.1099","4.0517","10.26M","1.17%"
"09/02/2021","4.0382","4.0733","4.1017","4.0358","10.96M","-0.87%"
"09/03/2021","3.9703","4.0252","4.0454","3.9703","13.37M","-1.68%"
"09/06/2021","3.9963","4.0064","4.0151","3.9713","8.20M","0.65%"
"09/07/2021","4.0526","4.0334","4.0777","3.9997","12.38M","1.41%"
"09/08/2021","4.0685","4.0454","4.0724","4.0054","10.34M","0.39%"
"09/09/2021","4.0199","4.0517","4.0589","3.9944","9.23M","-1.20%"
"09/10/2021","3.9679","4.0339","4.0425","3.9414","10.46M","-1.29%"
"09/13/2021","4.0069","3.9544","4.0473","3.9544","8.62M","0.98%"
"09/14/2021","3.9958","4.0021","4.0372","3.9766","7.37M","-0.28%"
"09/15/2021","3.9819","3.9785","4.0127","3.9616","12.71M","-0.35%"
"09/16/2021","3.9871","3.9751","4.0266","3.9741","10.00M","0.13%"
"09/17/2021","4.0170","3.9722","4.0396","3.9722","25.86M","0.75%"
"09/20/2021","3.9650","3.9674","3.9756","3.9303","17.25M","-1.29%"
"09/21/2021","3.9019","3.9481","3.9669","3.8576","17.45M","-1.59%"
"09/22/2021","3.9217","3.9477","3.9664","3.9116","16.80M","0.51%"
"09/23/2021","3.9212","3.9429","3.9462","3.9029","11.10M","-0.01%"
"09/24/2021","3.9467","3.9116","3.9515","3.9039","11.42M","0.65%"
"09/27/2021","4.0204","3.9655","4.0233","3.9327","10.30M","1.87%"
"09/28/2021","4.0011","4.0271","4.1013","3.9905","13.83M","-0.48%"
"09/29/2021","3.9313","3.9987","3.9987","3.8822","17.82M","-1.74%"
"09/30/2021","3.8971","3.9501","3.9621","3.8889","21.79M","-0.87%"
"10/01/2021","3.8494","3.8880","3.8880","3.8259","20.79M","-1.22%"
"10/04/2021","3.9106","3.8519","3.9308","3.8374","19.29M","1.59%"
"10/05/2021","3.9164","3.8923","3.9318","3.8841","11.43M","0.15%"
"10/06/2021","3.8466","3.9159","3.9159","3.8355","13.32M","-1.78%"
"10/07/2021","3.8764","3.8519","3.9303","3.8519","11.94M","0.78%"
"10/08/2021","3.8764","3.8663","3.8889","3.8466","10.85M","0.00%"
"10/11/2021","3.8422","3.8692","3.8793","3.8340","9.05M","-0.88%"
"10/12/2021","3.8783","3.8350","3.8783","3.7912","11.54M","0.94%"
"10/13/2021","3.8201","3.8610","3.8639","3.8143","17.40M","-1.50%"
"10/14/2021","3.7955","3.8379","3.8557","3.7897","28.79M","-0.64%"
"10/15/2021","3.6564","3.7897","3.7926","3.6289","41.04M","-3.67%"
"10/18/2021","3.6260","3.6602","3.6800","3.5976","16.69M","-0.83%"
"10/19/2021","3.6000","3.6111","3.6439","3.5760","16.73M","-0.72%"
"10/20/2021","3.6944","3.6111","3.7103","3.6015","34.81M","2.62%"
"10/21/2021","3.6501","3.6915","3.7252","3.6501","19.93M","-1.20%"
"10/22/2021","3.6318","3.6405","3.6785","3.6251","11.46M","-0.50%"
"10/25/2021","3.6809","3.6400","3.6987","3.6044","14.24M","1.35%"
"10/26/2021","3.6718","3.6530","3.6848","3.6077","12.18M","-0.25%"
"10/27/2021","3.6723","3.6602","3.6723","3.6289","17.11M","0.01%"
"10/28/2021","3.6024","3.6564","3.6564","3.6024","15.07M","-1.90%"
"10/29/2021","3.6251","3.6015","3.6342","3.5764","16.10M","0.63%"
"11/01/2021","3.6751","3.6217","3.7021","3.6101","12.83M","1.38%"
"11/02/2021","3.6265","3.6723","3.6742","3.6150","17.46M","-1.32%"
"11/03/2021","3.6130","3.6265","3.6304","3.5745","13.81M","-0.37%"
"11/04/2021","3.5283","3.5726","3.6203","3.4797","33.79M","-2.35%"
"11/05/2021","3.6265","3.5341","3.6621","3.5129","22.57M","2.78%"
"11/08/2021","3.6203","3.6361","3.6525","3.6082","13.08M","-0.17%"
"11/09/2021","3.6761","3.6198","3.7103","3.6169","13.11M","1.54%"
"11/10/2021","3.7844","3.6650","3.7941","3.6646","17.97M","2.95%"
"11/11/2021","3.7989","3.7729","3.8071","3.7565","12.77M","0.38%"
"11/12/2021","3.8133","3.7888","3.8172","3.7782","10.05M","0.38%"
"11/15/2021","3.7637","3.8133","3.8254","3.7459","11.73M","-1.30%"
"11/16/2021","3.7556","3.7637","3.8364","3.7546","45.30M","-0.22%"
"11/17/2021","3.7710","3.7556","3.7777","3.7315","9.81M","0.41%"
"11/18/2021","3.7994","3.7609","3.8398","3.7556","32.10M","0.75%"
"11/19/2021","3.8206","3.8364","3.8596","3.7637","33.20M","0.56%"
"11/22/2021","4.0647","3.8774","4.0830","3.8750","63.35M","6.39%"
"11/23/2021","3.8870","3.9313","3.9770","3.8475","70.26M","-4.37%"
"11/24/2021","3.8942","3.8870","3.9144","3.8620","13.85M","0.19%"
"11/25/2021","3.8759","3.8817","3.8904","3.8413","14.79M","-0.47%"
"11/26/2021","3.7642","3.7724","3.8051","3.7079","42.14M","-2.88%"
"11/29/2021","3.8148","3.7893","3.8422","3.7584","18.57M","1.34%"
"11/30/2021","3.8485","3.7970","3.8663","3.7748","118.09M","0.88%"
"12/01/2021","3.8400","3.8500","3.8790","3.7900","21.80M","-0.22%"
"12/02/2021","3.6900","3.7865","3.7975","3.6900","77.09M","-3.91%"
"12/03/2021","3.6695","3.7025","3.7060","3.6525","55.84M","-0.56%"
"12/06/2021","3.7625","3.7100","3.7805","3.6895","18.02M","2.53%"
"12/07/2021","3.7630","3.7800","3.7870","3.7355","16.50M","0.01%"
"12/08/2021","3.7090","3.7400","3.7580","3.7080","12.43M","-1.44%"
"12/09/2021","3.6955","3.7025","3.7230","3.6840","10.91M","-0.36%"
"12/10/2021","3.7245","3.6860","3.7245","3.6590","10.05M","0.78%"
"12/13/2021","3.6920","3.7130","3.7300","3.6720","58.57M","-0.87%"
"12/14/2021","3.8550","3.7000","3.8705","3.6955","20.36M","4.41%"
"12/15/2021","3.8355","3.8500","3.8685","3.8165","42.51M","-0.51%"
"12/16/2021","3.8230","3.8540","3.8545","3.7515","15.70M","-0.33%"
"12/17/2021","3.8555","3.8190","3.8555","3.7895","35.38M","0.85%"
"12/20/2021","3.8295","3.7910","3.8505","3.7720","11.59M","-0.67%"
"12/21/2021","3.8750","3.8550","3.9400","3.8390","40.86M","1.19%"
"12/22/2021","3.8870","3.8615","3.8870","3.8425","7.08M","0.31%"
"12/23/2021","3.9015","3.8815","3.9230","3.8760","12.66M","0.37%"
"12/27/2021","3.9015","3.8550","3.9285","3.8535","9.16M","0.00%"
"12/28/2021","3.9315","3.8860","3.9575","3.8850","11.02M","0.77%"
"12/29/2021","3.9150","3.9120","3.9300","3.9005","13.89M","-0.42%"
"12/30/2021","3.8520","3.8890","3.8900","3.8445","17.05M","-1.61%"
"01/03/2022","3.8555","3.8390","3.8715","3.8120","9.40M","0.09%"
"01/04/2022","3.8505","3.8630","3.8995","3.8275","13.58M","-0.13%"
"01/05/2022","3.8455","3.8430","3.8660","3.8090","17.67M","-0.13%"
"01/06/2022","3.9055","3.8150","3.9105","3.8105","13.53M","1.56%"
"01/07/2022","3.9090","3.9090","3.9145","3.8735","13.77M","0.09%"
"01/10/2022","4.0240","3.9130","4.0735","3.9010","21.96M","2.94%"
"01/11/2022","3.9830","4.0010","4.0230","3.9605","12.01M","-1.02%"
"01/12/2022","3.9760","3.9800","3.9880","3.9475","36.46M","-0.18%"
"01/13/2022","4.0180","3.9800","4.0180","3.9435","9.45M","1.06%"
"01/14/2022","4.0320","4.0010","4.0320","3.9660","11.76M","0.35%"
"01/17/2022","4.0050","4.0295","4.0410","3.9935","12.21M","-0.67%"
"01/18/2022","4.0650","3.9885","4.0865","3.9855","16.96M","1.50%"
"01/19/2022","4.0275","4.0225","4.0800","4.0170","14.73M","-0.92%"
"01/20/2022","4.0130","4.0180","4.0385","3.9890","18.85M","-0.36%"
"01/21/2022","4.0035","3.9670","4.0265","3.9500","20.52M","-0.24%"
"01/24/2022","4.0220","4.0000","4.1435","3.9870","38.96M","0.46%"
"01/25/2022","4.0945","4.0305","4.0990","3.9810","18.28M","1.80%"
"01/26/2022","4.0950","4.1000","4.1460","4.0845","16.95M","0.01%"
"01/27/2022","4.1470","4.0845","4.1830","4.0780","20.01M","1.27%"
"01/28/2022","4.1630","4.1550","4.1800","4.1170","17.18M","0.39%"
"01/31/2022","4.1285","4.2000","4.2320","4.1200","21.50M","-0.83%"
"02/01/2022","4.0980","4.1575","4.1575","4.0720","14.50M","-0.74%"
"02/02/2022","4.1410","4.1045","4.1575","4.0845","10.91M","1.05%"
"02/03/2022","4.1895","4.1470","4.2210","4.1320","15.16M","1.17%"
"02/04/2022","4.1640","4.2010","4.2225","4.1370","15.67M","-0.61%"
"02/07/2022","4.1920","4.1835","4.2165","4.1225","22.08M","0.67%"
"02/08/2022","4.2980","4.2160","4.3125","4.2130","28.21M","2.53%"
"02/09/2022","4.3525","4.3030","4.3720","4.2470","17.44M","1.27%"
"02/10/2022","4.3980","4.3605","4.4330","4.3100","16.59M","1.05%"
"02/11/2022","4.4190","4.3720","4.4460","4.3665","20.28M","0.48%"
"02/14/2022","4.3790","4.3600","4.4065","4.3200","20.57M","-0.91%"
"02/15/2022","4.4130","4.3470","4.4130","4.3395","16.48M","0.78%"
"02/16/2022","4.3840","4.3925","4.4260","4.3625","10.99M","-0.66%"
